	GO:0001818	GO:0001819	GO:0002221	GO:0002224	GO:0002237	GO:0002253	GO:0002263	GO:0002456	GO:0002460	GO:0002521	GO:0002573	GO:0002683	GO:0002685	GO:0002687	GO:0002688	GO:0002697	GO:0002700	GO:0002702	GO:0002764	GO:0002768	GO:0002819	GO:0002821	GO:0002831	GO:0002832	GO:0002833	GO:0006816	GO:0007159	GO:0007249	GO:0009612	GO:0009615	GO:0010952	GO:0016032	GO:0019058	GO:0019079	GO:0019221	GO:0022407	GO:0022409	GO:0030595	GO:0031348	GO:0031349	GO:0032102	GO:0032103	GO:0032635	GO:0034341	GO:0034612	GO:0038061	GO:0042098	GO:0042110	GO:0042129	GO:0042330	GO:0042742	GO:0043123	GO:0043269	GO:0043270	GO:0044403	GO:0044409	GO:0045088	GO:0045089	GO:0045619	GO:0050727	GO:0050729	GO:0050730	GO:0050777	GO:0050778	GO:0050792	GO:0050863	GO:0050867	GO:0050900	GO:0051090	GO:0051091	GO:0051092	GO:0051235	GO:0051249	GO:0051345	GO:0051701	GO:0051924	GO:0052547	GO:0055080	GO:0060326	GO:0060759	GO:0070371	GO:0070555	GO:0070661	GO:0070663	GO:0070665	GO:0071216	GO:0071219	GO:0071396	GO:0071621	GO:0071674	GO:0071706	GO:0097191	GO:0097193	GO:0097529	GO:0097530	GO:0097696	GO:0140546	GO:1902105	GO:1903039	GO:1903131	GO:1990266	GO:2000116	GO:2001056	GO:2001233	GO:2001235	GO:2001236
GO:0009615	-0	-0	0.2320875323350848	0.22883275678830295	0.6550354819575132	-0	0.22256741972655072	0.1972973847449588	0.22700780775466003	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.24137562753123157	0.2286190244372554	-0	-0	-0	-0	-0	-0	-0	0.22510981472342784	0.5247344597002241	1	-0	-0	-0	-0	0.2544056470348663	-0	-0	0.5082621203405484	-0	-0	-0	-0	-0	0.6203883261625112	0.22691270958337073	0.20620440107213858	-0	-0	-0	0.6699212667363075	0.7156837259901702	-0	-0	-0	0.6930255594525888	0.6536483755450783	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6854540740438624	-0	-0	-0	0.5672322409765789	-0	0.20418273660672118	0.21380938596711332	-0	-0	-0	0.6391931472659732	0.6349507599967872	0.25372900489602634	0.48635799745076147	-0	-0	0.21490092755328727	0.22342495990074535	-0	-0	0.21112837396720155	0.7375567895594864	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0010952	0.2217862380648114	0.5449911927926192	0.47430541856592207	0.4684375999643516	-0	0.5006212631427045	-0	-0	-0	-0	-0	0.15046030458914242	0.14275257465823316	0.45261563885214734	0.13780470326692823	0.14736099995960594	0.21602781006734223	0.50074519486936	0.1507610624484291	0.14373150511093263	0.13944263452760797	0.4418063265614624	0.15689330014077263	0.13991088704621088	0.4929325781541292	-0	-0	0.14178151829053928	-0	-0	1	-0	-0	-0	0.15784718208123835	0.1490502885942509	0.46822188173832174	-0	0.14501813950165976	0.4986193256910411	0.14903907438103986	0.5055857488818064	-0	-0	-0	0.13115353186170167	-0	-0	0.1411131191555855	-0	-0	0.46763311018057974	0.16515925661574415	0.46628655043633976	-0	-0	0.1539686036489284	0.4887868482883858	0.13993582212053887	0.146080468356246	0.4441196596593588	0.46346375596536743	0.14093971266119257	0.511313408625223	0.13933712955844146	0.14680628184056338	0.47252661901378346	-0	0.61203736403167	0.7012260325604314	0.6703521605706028	-0	0.14947155686399283	0.7918778329988317	-0	0.14505088340620173	0.7953984273645438	-0	-0	0.13947144326887748	0.13000461542390698	-0	-0	0.14364317202500362	0.44895424628450215	-0	-0	-0	-0	-0	-0	0.13606831260049443	0.14084277227083258	-0	-0	0.133941736140651	-0	0.1439605972199535	0.4622067841142534	-0	-0	0.7951262620384243	0.7974058751591251	0.147176467648335	0.45021156206890617	0.13857646375857421
GO:0016032	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0019058	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	0.863225174466037	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0019079	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.863225174466037	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0019221	0.16181900628143642	0.16909963812818135	0.3232625872012236	0.31877575755659504	0.6116171857039023	0.17393481736303287	0.22034270606911177	0.19554718846710772	0.22469390059775682	0.006981916373555802	0.006517679173144233	0.1697569855273032	0.17347105860427484	0.16836422395145548	0.16675974814642683	0.1658221200781922	0.15711883554141665	0.15377605171647496	0.3360593667706962	0.6046054284243603	0.15586252736395	0.15116653156051413	0.17799101963838537	0.1564477810457325	0.17091853024751658	-0	0.006030171242233516	0.31364193475846197	0.22005811417212726	0.2544056470348663	0.15784718208123835	-0	-0	-0	1	0.18209508481981684	0.17487690451219298	0.5148039735046331	0.16286136778138585	0.17314828143419828	0.1679500191946142	0.17588887239991843	-0	0.8068033292563745	0.8515453505231348	0.28754543649347986	0.006189867492390933	0.006808500104003621	0.1712410737118933	0.2801713072488142	0.24512357321840306	0.17463024254877788	0.18870543023091185	0.16055860661055646	-0	-0	0.17423627078767526	0.16929718832968232	0.16964352670019414	0.16420240891171212	0.15204897552879548	0.17410648224153735	0.157735304630922	0.17814966292280068	0.1557307240005662	0.17901157948423094	0.17668264536423814	0.00661158575196747	0.1830831845185741	0.17725331631672914	0.16853256908752093	-0	0.18267526648471777	0.17358386412965832	-0	0.162902666257686	0.17957559580287819	-0	0.5738890674534077	0.15589852111581093	0.28475216308388823	0.8028442954565337	0.006455136372479764	0.17468504517540745	0.1668439032204672	0.2527252061585019	0.5930490009109134	0.7479770506229528	0.4928233526547647	0.00622018051740836	-0	0.5686768374613053	0.3113180074396897	0.0063397211887386146	0.006183097408661099	0.5587885080639291	0.2525293333505069	0.17511817528533816	0.17236047251453218	0.006848518441131149	0.006122763793634062	0.1606825624740008	0.15550496600029806	0.17951944418350238	0.1673656535428978	0.16780287786869086
GO:0022407	0.15258678647830817	0.15904378198484698	0.16719853005059535	0.16500991317360744	-0	0.16331373180306027	-0	-0	-0	-0	-0	0.15962513857229063	0.1636784825027888	0.15912437522811562	0.15769042471596637	0.15614113660050158	0.14840069500160172	0.14541506038711102	0.17342143063631651	0.16486604750200476	0.14727944029097437	0.1430794364893996	0.16688460111213213	0.1478019028616349	0.1606517494875374	-0	-0	0.16250139645292616	-0	-0	0.1490502885942509	-0	-0	-0	0.18209508481981684	1	0.887933933751634	-0	0.1535132612099867	0.1626201289690344	0.15802641520012073	0.16503524880605758	-0	-0	-0	0.14967848857829621	-0	-0	0.161691718346563	-0	-0	0.16471009759168828	0.17626835053284398	0.15146560449602978	-0	-0	0.16357946549220426	0.15921852319506077	0.1602666381143351	0.15470420844927296	0.14386974139206615	0.16424407376950845	0.14895052968513123	0.1670240560471431	0.1471617481294453	0.16860224838152854	0.16653472536513086	-0	0.17220933110156994	0.1670416308979817	0.1592747415371522	-0	0.17184838128637436	0.16267284194480217	-0	0.153549954220683	0.16827682243038813	-0	-0	0.147311578555208	0.14829884942788626	-0	-0	0.16475884989812808	0.1577656729949893	-0	-0	-0	-0	-0	-0	0.15559464787088775	0.1613643524411657	-0	-0	0.15303191462737775	-0	0.16514410042487732	0.8758737217766863	-0	-0	0.15157591298882367	0.1469601348823353	0.16905269243840224	0.15823211019680897	0.158622860182339
GO:0022409	0.14707204147422132	0.49843431501680574	0.483880036213846	0.47777444855891077	-0	0.5112997701866954	-0	-0	-0	-0	-0	0.15359994858137602	0.15782304884648207	0.4918955444741148	0.15224846537753528	0.1503713362747788	0.14317920709742818	0.4571962846132776	0.16686212917369317	0.1589268792639828	0.14213518957724647	0.4501023283958444	0.16031020564312576	0.1426217315935631	0.5032822063231407	-0	-0	0.1567283929151355	-0	-0	0.46822188173832174	-0	-0	-0	0.17487690451219298	0.887933933751634	1	-0	0.14793256881623626	0.5092116952871198	0.1521190780080121	0.5164794003822409	-0	-0	-0	0.14476685921332305	-0	-0	0.1559750886199311	-0	-0	0.508541029379383	0.16895003686384427	0.4755370002646519	-0	-0	0.15725796991977406	0.49896132412531946	0.15464858147259414	0.1490381887464182	0.45250359030390386	0.15834883202783337	0.14369096381920543	0.5224580017112236	0.14202557239420782	0.16239590938934334	0.5139696296231225	-0	0.1657396891584615	0.16094757809033114	0.15372480637403274	-0	0.16540532424137808	0.1562191380798723	-0	0.14796664220870145	0.16159447282640935	-0	-0	0.14216512173897308	0.1434758884282193	-0	-0	0.15882726362864769	0.4878404505717217	-0	-0	-0	-0	-0	-0	0.15029394826043607	0.1556704398254076	-0	-0	0.14790150946313962	-0	0.15918524406011042	0.9305852376819799	-0	-0	0.146132692007379	0.46188479739939536	0.16281376053798857	0.4892328203701795	0.15311747657327546
GO:0030595	-0	-0	0.6267132847879349	0.6192254013817633	0.45687943131973263	0.6602159543415521	0.6047223362174424	0.5450087967667878	0.6150131403190858	0.005982758833625753	0.005638610322013123	-0	-0	-0	-0	-0	-0	-0	0.2322364200731032	0.2217783162804477	-0	-0	-0	-0	-0	-0	0.0052700204134896525	0.21887105399906906	0.4489585965879198	0.5082621203405484	-0	-0	-0	-0	0.5148039735046331	-0	-0	1	-0	-0	-0	-0	-0	0.5867512787996717	0.3806026137921102	0.20297806651781036	0.5737296623133081	0.6230393272709742	-0	0.7304043870427928	0.49248002699207966	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7351996627989096	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7811158617971762	-0	0.20125515675160932	0.36169412275869744	0.005591739995831091	-0	-0	0.21815068616056307	0.4448751684890423	0.5136559357969869	0.8999653267773304	0.916393432024949	-0	0.21033759334148472	0.21747050170497956	0.9316858463918439	0.9116340386002441	0.20715531774479146	0.5050861595753809	-0	-0	0.005884540651839115	0.9038748441718198	-0	-0	-0	-0	-0
GO:0031348	0.4600197804476468	0.15446112531994408	0.8045551528051945	0.7943143493845053	-0	0.5828072617402269	-0	-0	-0	-0	-0	0.48062547838731584	0.14684120059661498	0.14286444961737294	0.5207540802333368	0.15172190210434872	0.14440314397845916	0.14157466135724298	0.5711985986060071	0.543797043794869	0.5271167586416771	0.5124756221818367	0.5951656610620955	0.6821220715824143	0.573584023642618	-0	-0	0.14581392306545807	-0	-0	0.14501813950165976	-0	-0	-0	0.16286136778138585	0.1535132612099867	0.14793256881623626	-0	1	0.847068043209669	0.727958126898601	0.5887672432310678	-0	-0	-0	0.13459671362410391	-0	-0	0.1451070581977856	-0	-0	0.543296832548175	0.17065684388266728	0.14730354156194042	-0	-0	0.851917138865298	0.8298605848179095	0.14386246963956373	0.8069915699418034	0.7519523244536102	0.14733466474462528	0.6872797991892801	0.5956479758176128	0.14322978259191954	0.15113393177374712	0.14933224576647944	-0	0.15427424385544866	0.14977408994072772	0.14299584976914628	-0	0.15396017284102412	0.15772651800325793	-0	0.14927416992344208	0.16315521034054498	-0	-0	0.5272287059605041	0.13338695839660678	-0	-0	0.1477837127734205	0.14167682445009097	-0	-0	-0	-0	-0	-0	0.1397780351802996	0.14482120693626496	-0	-0	0.13753487723256513	-0	0.1481197227962567	0.14597801487566997	-0	-0	0.14740786901180586	0.14303879209839296	0.5572160080923146	0.5224955192169441	0.5237515266357144
GO:0031349	0.1568529888484592	0.5330260735567222	0.8510989613528236	0.8396474493051139	-0	0.7769135433431044	-0	-0	-0	-0	-0	0.16430002034146465	0.1551522292151976	0.49080709859151306	0.5491211240227333	0.1606113186622908	0.1524329359589541	0.4861347581921364	0.6055085966650022	0.5748048101507827	0.5562005828129977	0.6781360434563489	0.63250942729384	0.5582270508854885	0.7638766745705551	-0	-0	0.15400582955625902	-0	-0	0.4986193256910411	-0	-0	-0	0.17314828143419828	0.1626201289690344	0.5092116952871198	-0	0.847068043209669	1	0.5979628926320054	0.7853513375806793	-0	-0	-0	0.14154668456391126	-0	-0	0.15321752422130885	-0	-0	0.7212436667949763	0.18198636049294367	0.5069235082150202	-0	-0	0.9042803773941354	0.8794685589781575	0.15183058490142318	0.8538259053226914	0.792455711528014	0.15570323784763124	0.5626835765253804	0.795105865325518	0.1511260432443586	0.15995258091213838	0.5143072288256118	-0	0.16347432842661663	0.15843021520890324	0.1508656294313531	-0	0.16312172428735056	0.16769807505485138	-0	0.15787094794222573	0.17348045449555097	-0	-0	0.5563252258484432	0.1402093918183259	-0	-0	0.15620483307182406	0.48650468144786635	-0	-0	-0	-0	-0	-0	0.1472883138718371	0.1528988608816198	-0	-0	0.14479977597073934	-0	0.15658027631311827	0.5021053246394805	-0	-0	0.15578499656378775	0.4914390212658995	0.5898188517046428	0.6921197230289255	0.5524550699917272
GO:0032102	0.4730774161234	0.15903101364702724	0.7612209381614339	0.7512573757342941	-0	0.6005130970188386	-0	-0	-0	-0	-0	0.49489724212998054	0.15096530490438917	0.1467652338561742	0.7179356446412218	0.1561288300515163	0.14838957831970506	0.1454043864967076	0.5881958247290682	0.5591806428694226	0.5415585553224969	0.5261159130254991	0.6136422633478688	0.700876951621059	0.5907256431752105	-0	-0	0.14987972721209056	-0	-0	0.14903907438103986	-0	-0	-0	0.1679500191946142	0.15802641520012073	0.1521190780080121	-0	0.727958126898601	0.5979628926320054	1	0.8145803982884892	-0	-0	-0	0.13805361349604003	-0	-0	0.14913299395209803	-0	-0	0.5586517438953875	0.17625266692839253	0.1514540239061446	-0	-0	0.807395541460071	0.7858725319972504	0.14781869891746707	0.763592467813785	0.7101193483520991	0.15148692587167825	0.7063233330388348	0.6141550022496806	0.14715081628466173	0.15550627726344393	0.15359949440361204	-0	0.15883291753666165	0.15406699076339375	0.1469039109751056	-0	0.15850003124871295	0.1626590377700169	-0	0.15353805272447577	0.16826252863513905	-0	-0	0.5416767215627681	0.13678121276341085	-0	-0	0.1519616819417871	0.14551215366304762	-0	-0	-0	-0	-0	-0	0.14350989519426924	0.1488310775025292	-0	-0	0.14114637319130957	-0	0.15231698192419135	0.15005310295401894	-0	-0	0.15156431552575228	0.14694923296942408	0.5733794822903382	0.5366817955769796	0.5380070191064202
GO:0032103	0.15909866436472164	0.5409947729629614	0.7941325891982176	0.783294978832112	-0	0.788854458078552	-0	-0	-0	-0	-0	0.16676567330370826	0.15734912791485794	0.49755545875188306	0.7471390066481116	0.16296670804067845	0.1545529749841172	0.4927543786301648	0.6146156103082222	0.5830053993715653	0.563875375556927	0.6872158801061361	0.6424534185690796	0.565958259056282	0.7754172301419081	-0	-0	0.15617015655861305	-0	-0	0.5055857488818064	-0	-0	-0	0.17588887239991843	0.16503524880605758	0.5164794003822409	-0	0.5887672432310678	0.7853513375806793	0.8145803982884892	1	-0	-0	-0	0.14337291036503957	-0	-0	0.15535959687952974	-0	-0	0.7315233138867534	0.18501631805216312	0.5141255820294208	-0	-0	0.8445183980281425	0.8209995221630113	0.15393378643103806	0.7967139674551124	0.7386776399798995	0.15791587968247797	0.570539588029834	0.807617050652138	0.1532096370969949	0.16228854842981508	0.5217221723000529	-0	0.1659150772417403	0.16072161019568337	0.15294199942535153	-0	0.16555187710469482	0.17035483035311325	-0	0.16014607782704576	0.17623165435797308	-0	-0	0.5640034825210269	0.14200105491246923	-0	-0	0.1584318557939102	0.4931344487880729	-0	-0	-0	-0	-0	-0	0.14926673617338443	0.15503197057291712	-0	-0	0.14671147555926906	-0	0.15881809402328306	0.5091701871775548	-0	-0	0.1579999792232054	0.498204889649566	0.5984566575748487	0.7015804989217576	0.5600261415479594
GO:0032635	-0	-0	-0	-0	-0	-0	0.34056164572473785	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	-0	-0	-0	0.3264297376388097	0.34877931653413097	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.8007118604907799	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0034341	-0	-0	0.6255783117492241	0.6181173633498239	0.5577816632064316	0.6589565136215196	0.6380813697872135	0.5751730334412275	0.6489205598563985	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.20360610175239088	0.194453676155926	-0	-0	-0	-0	-0	-0	-0	0.1919091069476609	0.4481748900774914	0.6203883261625112	-0	-0	-0	-0	0.8068033292563745	-0	-0	0.5867512787996717	-0	-0	-0	-0	-0	1	0.7325611792737757	0.1779967271596217	0.5727783374466777	0.6219176103377121	-0	0.5499767333931103	0.6328186355292434	-0	-0	-0	0.581112155014333	0.5531693938689667	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6064140419988256	-0	-0	-0	-0	-0	-0	0.5757791819090011	-0	-0	-0	0.47881429996506225	-0	0.17648831473792403	0.6962286960476344	-0	-0	-0	0.5452303800790825	0.5431515985262095	0.5782889091281819	0.5649210066799903	0.5752159896881349	-0	0.1844395420792664	0.1906832368091664	0.5847987181508918	0.5722334889819278	0.181653748558681	0.6489852458794129	-0	-0	-0	0.5673710354643889	-0	-0	-0	-0	-0
GO:0034612	-0	-0	0.2070250181770561	0.20443130898128758	0.5525255344613993	-0	0.19941628868147834	0.17888749052244696	0.20297357371482777	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.214383629806027	0.20426071175981345	-0	-0	-0	-0	-0	-0	-0	0.20145485749840755	0.19918315785267454	0.22691270958337073	-0	-0	-0	-0	0.8515453505231348	-0	-0	0.3806026137921102	-0	-0	-0	-0	-0	0.7325611792737757	1	0.18617910851143904	-0	-0	-0	0.2471885082432181	0.2194991818005013	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.4198431494187772	-0	0.18452946992082575	0.7292957686894004	-0	-0	-0	0.20076016850144815	0.5373273915268827	0.6102831268963937	0.365791747667226	-0	-0	0.19323962945993226	0.20010443141975676	-0	-0	0.1901838614408905	0.22541882901631083	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0038061	0.13388396926323992	0.1388294326529296	0.2669327280500018	0.26386593827505656	0.18615318030824313	0.14207188089867484	0.1832437679299444	0.16576375632794638	0.1862431238052279	0.005746782384447228	0.0054285247080583954	0.13927219490217488	0.14380211394382253	0.14027499197512208	0.1391594521180108	0.13661260328276673	0.13065030548549864	0.12833060451648554	0.27559851356647586	0.263663998588436	0.1297804523489679	0.1265081154667579	0.14476658730331862	0.13018596694353676	0.14005306025552333	-0	0.0050860551708311694	0.3555267420133175	0.18304689860453527	0.20620440107213858	0.13115353186170167	-0	-0	-0	0.28754543649347986	0.14967848857829621	0.14476685921332305	0.20297806651781036	0.13459671362410391	0.14154668456391126	0.13805361349604003	0.14337291036503957	-0	0.1779967271596217	0.18617910851143904	1	0.005199191105490533	0.0056287768085281475	0.14226631521665292	0.22281284835942813	0.20006395430495572	0.14459778356633396	0.1517755872214612	0.13302001503841124	-0	-0	0.14227294084769398	0.13896255911964245	0.14116191107915	0.1355113630494568	0.12712556186818022	0.144238496975553	0.131076284984347	0.14487151495053815	0.12968905721103297	0.14758881623477474	0.14600211636354385	0.005493512130398137	0.15034545470469798	0.14639158525071438	0.14039183129238797	-0	0.15007026660120465	0.14097571469494585	-0	0.13462492002490223	0.1458130710934374	-0	0.22209848046884406	0.12980540665370824	0.3279121238360463	0.1772655490579473	0.005385068485330258	0.14463535539157182	0.13921805068468315	0.20991069493789416	0.20657041451868777	0.2320870814229491	0.19568017783213187	0.005220560778382372	-0	0.25055857330227765	0.3533374060726642	0.005304507701688468	0.005194413844945061	0.24690400788426137	0.20497000336835552	0.14493216001219741	0.14303809432516765	0.0056561006728308195	0.005151765869543991	0.1331050850271177	0.12953245189380266	0.1479338618012222	0.13958113569785063	0.13988510994416453
GO:0042098	-0	-0	0.6107980250105202	0.603683460676132	-0	0.6425775707075755	0.7877584087366781	0.5329327950734599	0.5996793095209485	0.005828484017846047	0.0055013702656651195	-0	-0	-0	-0	-0	-0	-0	0.005928971902216844	0.005668673680559325	-0	-0	-0	-0	-0	-0	0.005149945343834036	0.005596203626969952	-0	-0	-0	-0	-0	-0	0.006189867492390933	-0	-0	0.5737296623133081	-0	-0	-0	-0	0.3264297376388097	0.5727783374466777	-0	0.005199191105490533	1	0.8644160168030974	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5925153976592161	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.005906788377504992	-0	0.005156066266194472	-0	0.7589064700377536	-0	-0	0.005578239468428858	0.005488285382586944	0.006176440989268576	0.5528403372881204	0.5626958770900627	0.3264297376388097	0.005383212360513035	0.005561274694434183	0.5718626674408499	0.5598414750888127	0.005303678814863472	-0	-0	-0	0.005735226466594144	0.5551864826047905	-0	-0	-0	-0	-0
GO:0042110	-0	-0	0.6669973387197975	0.6585224097084771	-0	0.7050762650367606	0.8575390738678855	0.5752207073561472	0.6537606066686276	0.006373807999069835	0.005984663386843586	-0	-0	-0	-0	-0	-0	-0	0.006494173369311347	0.006183183415856791	-0	-0	-0	-0	-0	-0	0.005571102074281853	0.006097060983945268	-0	-0	-0	-0	-0	-0	0.006808500104003621	-0	-0	0.6230393272709742	-0	-0	-0	-0	0.34877931653413097	0.6219176103377121	-0	0.0056287768085281475	0.8644160168030974	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6452554569610895	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.006467568284418512	-0	0.005578265752616975	-0	0.0059318903884695105	-0	-0	0.006075743488175169	0.005969181752158656	0.00679225924594638	0.5984818459511461	0.6100488952384755	0.3487793165341309	0.005845096683061218	0.006055623169776322	0.6208382362962286	0.6066952925827495	0.005751448246550617	-0	-0	-0	0.006262450086734186	0.6012323330394588	-0	-0	-0	-0	-0
GO:0042129	0.643274779131761	0.6689548848339304	0.7255393328513348	0.7165579415460896	-0	0.7658205328313639	-0	-0	-0	-0	-0	0.7495064779253025	0.7110878375160172	0.6923412382326197	0.6864268384756592	0.7340579098937061	0.6995980030813796	0.6862551633863482	0.75100563518853	0.7159671090266416	0.6945904411184878	0.6757973435818766	0.15699738295595028	0.13999365116008394	0.15146896173123758	-0	-0	0.1538017335625144	-0	-0	0.1411131191555855	-0	-0	-0	0.1712410737118933	0.161691718346563	0.1559750886199311	-0	0.1451070581977856	0.15321752422130885	0.14913299395209803	0.15535959687952974	-0	-0	-0	0.14226631521665292	-0	-0	1	-0	-0	0.1557788366760987	0.16527459961820648	0.14327617871872256	-0	-0	0.7669941783662924	0.747705461757654	0.8801077099185174	0.14617069497521065	0.13646101593052537	0.15536191812923378	0.7020521175013288	0.7821875981323076	0.1394192160539658	0.9233453728640498	0.8848946557045434	-0	0.16247032103826675	0.1578627750261322	0.15090823883152485	-0	0.9196403489741509	0.15296854699472132	-0	0.14513984227339896	0.15822891573884365	-0	-0	0.13955368814156446	0.14101936482301108	-0	-0	0.7417218883526324	0.9422213958532892	-0	-0	-0	-0	-0	-0	0.14760059775641338	0.1527827943917514	-0	-0	0.1452924798552883	-0	0.7171089759561273	0.15397012375944688	-0	-0	0.1433748774989027	0.13923824639597582	0.1596577077261431	0.14997194487415752	0.15032291794459104
GO:0042330	-0	-0	0.253341981040402	0.2494687416532676	0.5834355947459188	-0	0.24204078524920936	0.21244929894714068	0.2473013649411689	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.2644498812560533	0.24921474407719504	-0	-0	-0	-0	-0	-0	-0	0.2450505407872793	0.5705805689461182	0.6699212667363075	-0	-0	-0	-0	0.2801713072488142	-0	-0	0.7304043870427928	-0	-0	-0	-0	-0	0.5499767333931103	0.2471885082432181	0.22281284835942813	-0	-0	-0	1	0.6427713490653297	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.8232088884432394	-0	0.22045426697335382	0.23171868969909595	-0	-0	-0	0.24402341816034753	0.5640013015180723	0.2793508879082523	0.696393915293965	-0	-0	0.23300129974677947	0.2430552917390525	-0	-0	0.22857303214575178	0.6644146496117677	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0042742	-0	-0	0.22433778694923978	0.22129532115704498	0.8737476355412945	-0	0.21543064060609535	0.1916687152014813	0.21958816630511607	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.2330043705309044	0.22109543086500563	-0	-0	-0	-0	-0	-0	-0	0.21781173022471592	0.507929732629801	0.7156837259901702	-0	-0	-0	-0	0.24512357321840306	-0	-0	0.49248002699207966	-0	-0	-0	-0	-0	0.6328186355292434	0.2194991818005013	0.20006395430495572	-0	-0	-0	0.6427713490653297	1	-0	-0	-0	0.6681058327094744	0.6314346522250569	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6610663011904845	-0	-0	-0	0.547646088118537	-0	0.19816034540709554	0.20721490014138402	-0	-0	-0	0.6185476762252491	0.8478059187921116	0.24449534440684478	0.4718875221177864	-0	-0	0.20823998622425502	0.21623396801737482	-0	-0	0.20469574345064928	0.7479568014632689	-0	-0	-0	-0	-0	-0	-0	-0	-0
